timestamp,direction,slack,entry,hit,pnl_pts,pnl_dollar,exit_type,bars
2025-12-09 17:02:00+00:00,long,0.7353535353535354,25706.75,False,6.75,13.5,time,60
2025-12-09 17:09:00+00:00,long,0.6100217864923747,25722.75,True,-25.0,-50.0,sl,11
2025-12-09 17:15:00+00:00,short,0.7000000000000001,25721.0,False,4.0,8.0,time,60
2025-12-09 17:27:00+00:00,short,0.711864406779661,25708.25,False,-10.5,-21.0,time,60
2025-12-09 17:44:00+00:00,long,0.689507494646681,25702.25,False,5.0,10.0,time,60
2025-12-09 17:56:00+00:00,short,0.6333333333333333,25706.5,True,-25.0,-50.0,sl,22
2025-12-09 18:05:00+00:00,short,0.7402298850574712,25722.5,False,10.25,20.5,time,60
2025-12-09 18:54:00+00:00,short,0.6292134831460674,25732.25,False,27.0,54.0,time,60
2025-12-09 19:31:00+00:00,long,0.7531645569620252,25711.5,True,-25.0,-50.0,sl,13
2025-12-09 20:09:00+00:00,short,0.7924528301886792,25709.0,True,50.0,100.0,tp,51
2025-12-09 20:21:00+00:00,short,0.65,25706.0,True,50.0,100.0,tp,39
2025-12-10 14:37:00+00:00,long,0.7385570209464701,25584.5,True,50.0,100.0,tp,1
2025-12-10 14:57:00+00:00,long,0.7883959044368601,25604.5,True,50.0,100.0,tp,25
2025-12-10 15:12:00+00:00,long,0.7630700778642937,25633.5,True,-25.0,-50.0,sl,22
2025-12-10 15:29:00+00:00,long,0.7557840616966581,25631.75,True,-25.0,-50.0,sl,5
2025-12-10 15:31:00+00:00,short,0.784,25632.25,True,50.0,100.0,tp,6
2025-12-10 16:38:00+00:00,long,0.756052141527002,25644.0,True,-25.0,-50.0,sl,6
2025-12-10 17:26:00+00:00,short,0.6695652173913044,25635.0,True,-25.0,-50.0,sl,25
2025-12-10 17:31:00+00:00,long,0.7283236994219654,25623.25,True,50.0,100.0,tp,24
2025-12-10 17:44:00+00:00,long,0.7648456057007126,25629.75,True,50.0,100.0,tp,11
2025-12-10 18:06:00+00:00,long,0.64,25649.25,True,-25.0,-50.0,sl,18
2025-12-10 18:08:00+00:00,short,0.6156787762906311,25656.5,True,50.0,100.0,tp,18
2025-12-10 18:35:00+00:00,long,0.7060869565217391,25611.0,True,-25.0,-50.0,sl,25
2025-12-10 18:38:00+00:00,short,0.7356687898089173,25623.75,True,-25.0,-50.0,sl,22
2025-12-10 18:43:00+00:00,long,0.7632027257240204,25614.5,True,-25.0,-50.0,sl,17
2025-12-10 19:18:00+00:00,short,0.7018229166666667,25716.5,True,50.0,100.0,tp,6
2025-12-10 20:31:00+00:00,long,0.6357214934409686,25839.75,True,-25.0,-50.0,sl,26
2025-12-10 20:46:00+00:00,short,0.7484276729559748,25843.5,True,50.0,100.0,tp,13
2025-12-10 20:51:00+00:00,short,0.6907894736842105,25843.75,True,50.0,100.0,tp,8
2025-12-11 14:39:00+00:00,short,0.6560509554140127,25605.0,True,50.0,100.0,tp,6
2025-12-11 15:14:00+00:00,short,0.6065340909090909,25552.5,True,-25.0,-50.0,sl,6
2025-12-11 15:17:00+00:00,long,0.6295731707317074,25547.25,True,50.0,100.0,tp,4
2025-12-11 15:38:00+00:00,long,0.7107887579329102,25560.75,True,-25.0,-50.0,sl,4
2025-12-11 17:52:00+00:00,long,0.712241653418124,25613.75,True,-25.0,-50.0,sl,5
2025-12-11 18:24:00+00:00,long,0.6319444444444444,25623.0,True,50.0,100.0,tp,16
2025-12-11 18:59:00+00:00,long,0.6763285024154589,25637.5,True,50.0,100.0,tp,19
2025-12-11 19:31:00+00:00,short,0.7014028056112224,25698.75,False,21.5,43.0,time,60
2025-12-11 20:03:00+00:00,short,0.6843177189409368,25702.25,True,50.0,100.0,tp,57
2025-12-11 20:16:00+00:00,long,0.7315914489311164,25694.75,True,-25.0,-50.0,sl,15
2025-12-11 20:18:00+00:00,short,0.6014319809069213,25697.75,True,50.0,100.0,tp,42
2025-12-11 20:22:00+00:00,long,0.784,25692.75,True,-25.0,-50.0,sl,9
2025-12-11 20:38:00+00:00,long,0.7246376811594203,25666.25,True,50.0,100.0,tp,14
2025-12-11 20:53:00+00:00,short,0.6055363321799309,25712.75,True,50.0,100.0,tp,7
2025-12-12 14:57:00+00:00,long,0.6368715083798883,25552.75,True,-25.0,-50.0,sl,3
2025-12-12 15:12:00+00:00,short,0.7154696132596685,25453.75,True,50.0,100.0,tp,9
2025-12-12 15:59:00+00:00,long,0.6645569620253164,25231.75,True,-25.0,-50.0,sl,4
2025-12-12 16:27:00+00:00,short,0.6013309134906231,25191.0,True,-25.0,-50.0,sl,2
2025-12-12 16:36:00+00:00,short,0.6602931803696622,25168.25,True,50.0,100.0,tp,2
2025-12-12 16:54:00+00:00,short,0.7532281205164993,25152.0,True,-25.0,-50.0,sl,6
2025-12-12 17:09:00+00:00,short,0.6363636363636364,25245.5,True,-25.0,-50.0,sl,7
2025-12-12 17:35:00+00:00,short,0.6120930232558139,25229.5,True,-25.0,-50.0,sl,3
2025-12-12 18:13:00+00:00,short,0.7096092925026399,25348.0,True,50.0,100.0,tp,31
2025-12-12 18:18:00+00:00,short,0.6490909090909092,25355.25,True,50.0,100.0,tp,26
2025-12-12 18:31:00+00:00,short,0.7334851936218678,25330.75,True,50.0,100.0,tp,26
2025-12-12 19:14:00+00:00,long,0.6257982120051085,25243.75,True,-25.0,-50.0,sl,11
2025-12-12 19:57:00+00:00,short,0.6294964028776978,25247.5,True,50.0,100.0,tp,34
2025-12-12 19:59:00+00:00,long,0.6086956521739131,25232.75,True,-25.0,-50.0,sl,27
2025-12-12 20:04:00+00:00,long,0.7615062761506276,25232.75,True,-25.0,-50.0,sl,22
2025-12-12 20:16:00+00:00,long,0.7765451664025357,25230.25,True,-25.0,-50.0,sl,10
2025-12-12 20:39:00+00:00,long,0.7094105480868667,25157.25,True,50.0,100.0,tp,7
2025-12-12 20:57:00+00:00,short,0.7116451016635859,25198.25,True,-25.0,-50.0,sl,3
2025-12-15 14:41:00+00:00,long,0.653375623017671,25315.5,True,-25.0,-50.0,sl,2
2025-12-15 14:47:00+00:00,long,0.6500829187396351,25278.0,True,-25.0,-50.0,sl,5
2025-12-15 16:01:00+00:00,short,0.6533333333333333,25145.5,True,-25.0,-50.0,sl,4
2025-12-15 16:14:00+00:00,long,0.7153284671532847,25159.75,True,50.0,100.0,tp,2
2025-12-15 16:24:00+00:00,long,0.6042345276872965,25238.25,True,-25.0,-50.0,sl,8
2025-12-15 16:30:00+00:00,short,0.7007616974972797,25255.0,True,50.0,100.0,tp,2
2025-12-15 16:56:00+00:00,short,0.6845637583892618,25182.25,True,50.0,100.0,tp,20
2025-12-15 17:11:00+00:00,short,0.7128309572301426,25164.0,True,50.0,100.0,tp,39
2025-12-15 17:34:00+00:00,long,0.7411764705882353,25135.5,True,50.0,100.0,tp,8
2025-12-15 17:37:00+00:00,short,0.7232472324723247,25146.5,True,-25.0,-50.0,sl,3
2025-12-15 17:55:00+00:00,short,0.6861451460885956,25108.5,True,-25.0,-50.0,sl,4
2025-12-15 18:08:00+00:00,short,0.7891440501043842,25140.75,True,50.0,100.0,tp,18
2025-12-15 18:12:00+00:00,short,0.6923076923076923,25147.0,True,50.0,100.0,tp,14
2025-12-15 18:28:00+00:00,long,0.6608695652173913,25094.5,True,50.0,100.0,tp,25
2025-12-15 18:32:00+00:00,long,0.6805555555555556,25088.75,True,50.0,100.0,tp,19
2025-12-15 18:58:00+00:00,short,0.7444876783398184,25158.25,True,-25.0,-50.0,sl,6
2025-12-15 19:05:00+00:00,short,0.6222222222222222,25175.5,True,50.0,100.0,tp,12
2025-12-15 20:26:00+00:00,short,0.7949526813880127,25114.75,True,50.0,100.0,tp,34
2025-12-16 14:52:00+00:00,short,0.6513098464317977,25121.25,True,-25.0,-50.0,sl,7
2025-12-16 15:43:00+00:00,long,0.6517241379310345,24975.75,True,50.0,100.0,tp,2
2025-12-16 15:48:00+00:00,short,0.7209580838323353,25038.0,True,-25.0,-50.0,sl,6
2025-12-16 15:59:00+00:00,long,0.631768953068592,25070.5,True,-25.0,-50.0,sl,8
2025-12-16 16:01:00+00:00,short,0.6002522068095838,25083.5,True,50.0,100.0,tp,9
2025-12-16 16:48:00+00:00,long,0.6852320675105485,25021.75,True,50.0,100.0,tp,2
2025-12-16 16:55:00+00:00,long,0.7944969905417025,25046.5,True,50.0,100.0,tp,7
2025-12-16 17:16:00+00:00,short,0.6910167818361302,25100.5,True,50.0,100.0,tp,9
2025-12-16 17:18:00+00:00,long,0.7448275862068966,25093.75,True,-25.0,-50.0,sl,6
2025-12-16 17:56:00+00:00,short,0.6309378806333739,24987.0,True,50.0,100.0,tp,7
2025-12-16 19:08:00+00:00,long,0.7646474677259185,25019.0,True,-25.0,-50.0,sl,5
2025-12-16 19:17:00+00:00,short,0.6145610278372592,25001.0,True,-25.0,-50.0,sl,8
2025-12-16 19:44:00+00:00,short,0.6446280991735537,25077.5,True,-25.0,-50.0,sl,8
2025-12-16 20:26:00+00:00,short,0.7764705882352941,25128.5,True,-25.0,-50.0,sl,6
2025-12-16 20:29:00+00:00,long,0.6632825719120136,25128.25,True,50.0,100.0,tp,7
2025-12-17 14:51:00+00:00,short,0.6049382716049383,25058.75,True,-25.0,-50.0,sl,5
2025-12-17 15:03:00+00:00,long,0.681710213776722,25072.25,True,-25.0,-50.0,sl,9
2025-12-17 15:16:00+00:00,short,0.7215528781793843,25070.5,True,-25.0,-50.0,sl,6
2025-12-17 15:28:00+00:00,long,0.7093023255813954,25059.25,True,-25.0,-50.0,sl,6
2025-12-17 15:46:00+00:00,long,0.7310704960835509,24891.75,True,-25.0,-50.0,sl,6
2025-12-17 16:36:00+00:00,long,0.6163522012578616,24789.0,True,-25.0,-50.0,sl,15
2025-12-17 16:55:00+00:00,short,0.6321243523316062,24792.25,True,-25.0,-50.0,sl,5
2025-12-17 17:05:00+00:00,long,0.671307037896365,24772.0,True,50.0,100.0,tp,13
2025-12-17 17:57:00+00:00,short,0.7662901824500435,24797.75,True,-25.0,-50.0,sl,3
2025-12-17 18:49:00+00:00,long,0.7361376673040153,24727.5,True,-25.0,-50.0,sl,44
2025-12-17 19:07:00+00:00,short,0.7863013698630137,24723.5,True,-25.0,-50.0,sl,46
2025-12-17 19:31:00+00:00,short,0.6842800528401586,24727.5,True,-25.0,-50.0,sl,23
2025-12-17 19:46:00+00:00,short,0.7493472584856397,24731.25,True,-25.0,-50.0,sl,9
2025-12-17 19:50:00+00:00,long,0.7551020408163265,24732.0,True,-25.0,-50.0,sl,42
2025-12-17 20:47:00+00:00,long,0.6614173228346457,24732.0,True,-25.0,-50.0,sl,4
2025-12-18 14:48:00+00:00,short,0.6537585421412301,24985.75,True,50.0,100.0,tp,1
2025-12-18 15:02:00+00:00,short,0.6645846346033729,25044.0,True,50.0,100.0,tp,7
2025-12-18 15:19:00+00:00,long,0.6798179059180577,24959.0,True,50.0,100.0,tp,3
2025-12-18 15:56:00+00:00,short,0.6911595866819747,25138.0,True,-25.0,-50.0,sl,14
2025-12-18 16:30:00+00:00,long,0.7023411371237458,25118.75,True,50.0,100.0,tp,8
2025-12-18 16:45:00+00:00,short,0.7503828483920367,25159.5,True,50.0,100.0,tp,20
2025-12-18 16:58:00+00:00,long,0.6854599406528189,25150.25,True,-25.0,-50.0,sl,6
2025-12-18 18:20:00+00:00,long,0.747141041931385,25123.5,True,-25.0,-50.0,sl,40
2025-12-18 19:06:00+00:00,long,0.7384960718294051,25034.0,True,50.0,100.0,tp,3
2025-12-18 19:47:00+00:00,long,0.6466165413533834,25006.25,True,-25.0,-50.0,sl,9
2025-12-18 20:07:00+00:00,short,0.6673889490790899,25026.0,True,-25.0,-50.0,sl,6
2025-12-18 20:21:00+00:00,short,0.6181818181818182,25057.0,True,-25.0,-50.0,sl,13
2025-12-18 20:29:00+00:00,short,0.7095890410958904,25072.0,True,-25.0,-50.0,sl,15
2025-12-18 20:33:00+00:00,long,0.6676602086438151,25070.75,True,-25.0,-50.0,sl,22
2025-12-22 15:16:00+00:00,long,0.7543103448275862,25687.5,True,-25.0,-50.0,sl,19
2025-12-22 15:24:00+00:00,long,0.660217654171705,25693.75,True,-25.0,-50.0,sl,7
2025-12-22 15:51:00+00:00,long,0.6155778894472362,25668.0,True,50.0,100.0,tp,25
2025-12-22 16:47:00+00:00,short,0.676923076923077,25696.0,False,4.5,9.0,time,60
2025-12-22 16:52:00+00:00,short,0.7295285359801489,25703.75,False,-9.25,-18.5,time,60
2025-12-22 17:19:00+00:00,short,0.660377358490566,25705.5,True,-25.0,-50.0,sl,38
2025-12-22 18:31:00+00:00,short,0.6866485013623977,25689.0,False,-16.0,-32.0,time,60
2025-12-22 18:34:00+00:00,short,0.7455621301775148,25690.5,False,-18.5,-37.0,time,60
2025-12-22 18:45:00+00:00,short,0.7750865051903114,25696.0,False,-3.5,-7.0,time,60
2025-12-22 19:07:00+00:00,long,0.759322033898305,25681.25,False,9.25,18.5,time,60
2025-12-22 19:18:00+00:00,short,0.7567567567567568,25684.75,True,-25.0,-50.0,sl,15
2025-12-22 19:34:00+00:00,short,0.6546762589928058,25709.25,False,16.0,32.0,time,60
2025-12-22 19:47:00+00:00,short,0.7027027027027027,25701.5,False,9.75,19.5,time,60
2025-12-22 20:23:00+00:00,long,0.7167235494880546,25689.25,True,-25.0,-50.0,sl,37
2025-12-22 20:28:00+00:00,long,0.621160409556314,25688.75,True,-25.0,-50.0,sl,32
2025-12-23 15:32:00+00:00,short,0.7747035573122529,25682.5,True,-25.0,-50.0,sl,7
2025-12-23 15:42:00+00:00,short,0.7702265372168284,25709.25,True,-25.0,-50.0,sl,14
2025-12-23 15:46:00+00:00,long,0.7842323651452282,25709.5,True,50.0,100.0,tp,59
2025-12-23 15:48:00+00:00,short,0.7730061349693251,25712.0,True,-25.0,-50.0,sl,10
2025-12-23 16:37:00+00:00,long,0.675603217158177,25736.0,False,27.25,54.5,time,60
2025-12-23 17:12:00+00:00,short,0.6746987951807228,25774.75,False,7.75,15.5,time,60
2025-12-23 17:21:00+00:00,short,0.6765799256505576,25772.0,False,1.0,2.0,time,60
2025-12-23 17:53:00+00:00,long,0.7452471482889734,25754.5,False,19.5,39.0,time,60
2025-12-23 18:12:00+00:00,long,0.765625,25766.75,False,20.5,41.0,time,60
2025-12-23 18:31:00+00:00,long,0.6436781609195402,25770.75,False,13.25,26.5,time,60
2025-12-23 19:20:00+00:00,short,0.7368421052631579,25789.25,False,-11.0,-22.0,time,60
2025-12-23 19:36:00+00:00,long,0.7777777777777778,25784.0,False,17.75,35.5,time,60
2025-12-23 19:52:00+00:00,short,0.624203821656051,25792.0,False,-12.0,-24.0,time,60
2025-12-23 20:47:00+00:00,short,0.7706422018348624,25802.25,True,-25.0,-50.0,sl,13
2025-12-24 15:54:00+00:00,short,0.621160409556314,25829.75,True,-25.0,-50.0,sl,28
2025-12-24 17:19:00+00:00,long,0.7601809954751131,25867.75,False,40.5,81.0,time,60
2025-12-24 17:22:00+00:00,short,0.7264150943396227,25873.25,True,-25.0,-50.0,sl,53
2025-12-24 17:35:00+00:00,long,0.6481481481481481,25879.0,True,-25.0,-50.0,sl,36
2025-12-24 17:38:00+00:00,short,0.6384364820846906,25878.75,True,-25.0,-50.0,sl,37
2025-12-24 18:07:00+00:00,short,0.6681127982646421,25876.0,True,-25.0,-50.0,sl,8
2025-12-26 14:44:00+00:00,long,0.7058823529411765,25920.5,True,-25.0,-50.0,sl,6
2025-12-26 14:52:00+00:00,long,0.6056860321384425,25881.75,True,-25.0,-50.0,sl,9
2025-12-26 15:36:00+00:00,short,0.6813186813186813,25890.0,False,10.75,21.5,time,60
2025-12-26 15:43:00+00:00,short,0.6628787878787878,25886.5,False,-1.75,-3.5,time,60
2025-12-26 15:52:00+00:00,long,0.7205882352941176,25886.0,True,-25.0,-50.0,sl,22
2025-12-26 16:16:00+00:00,long,0.7583333333333333,25863.5,False,-6.5,-13.0,time,60
2025-12-26 16:51:00+00:00,long,0.6046511627906976,25876.5,True,-25.0,-50.0,sl,26
2025-12-26 17:42:00+00:00,short,0.6282051282051282,25868.5,False,-9.5,-19.0,time,60
2025-12-26 17:49:00+00:00,short,0.797153024911032,25870.0,False,-10.0,-20.0,time,60
2025-12-26 17:57:00+00:00,short,0.6666666666666666,25872.5,False,-16.75,-33.5,time,60
2025-12-26 18:24:00+00:00,long,0.6570397111913358,25857.75,False,27.25,54.5,time,60
2025-12-26 18:43:00+00:00,short,0.6942148760330579,25879.0,False,0.75,1.5,time,60
2025-12-26 18:53:00+00:00,short,0.6695652173913044,25888.5,False,-1.0,-2.0,time,60
2025-12-26 19:08:00+00:00,short,0.7647058823529411,25895.5,False,20.0,40.0,time,60
2025-12-26 19:45:00+00:00,long,0.717948717948718,25878.0,False,0.5,1.0,time,60
2025-12-26 20:17:00+00:00,short,0.6311475409836066,25872.5,True,50.0,100.0,tp,43
2025-12-26 20:44:00+00:00,long,0.7549019607843137,25874.0,True,-25.0,-50.0,sl,16
2025-12-26 20:55:00+00:00,long,0.7147147147147147,25861.25,True,-25.0,-50.0,sl,5
2025-12-29 15:45:00+00:00,short,0.6323987538940811,25754.75,True,50.0,100.0,tp,5
2025-12-29 15:59:00+00:00,short,0.6872146118721462,25712.25,False,17.25,34.5,time,60
2025-12-29 16:09:00+00:00,long,0.7551867219917012,25690.0,False,-7.0,-14.0,time,60
2025-12-29 16:55:00+00:00,short,0.6774193548387096,25703.0,True,50.0,100.0,tp,33
2025-12-29 17:01:00+00:00,long,0.623608017817372,25695.75,True,-25.0,-50.0,sl,24
2025-12-29 17:03:00+00:00,short,0.6031746031746031,25702.75,True,50.0,100.0,tp,25
2025-12-29 17:13:00+00:00,short,0.6229508196721312,25684.25,False,-0.25,-0.5,time,60
2025-12-29 17:19:00+00:00,short,0.7815533980582524,25684.75,False,-9.25,-18.5,time,60
2025-12-29 17:29:00+00:00,long,0.6796116504854369,25652.75,True,50.0,100.0,tp,25
2025-12-29 18:04:00+00:00,long,0.7732558139534883,25690.5,False,-3.0,-6.0,time,60
2025-12-29 18:16:00+00:00,long,0.7125748502994012,25685.75,False,4.25,8.5,time,60
2025-12-29 18:24:00+00:00,short,0.7899686520376176,25705.75,False,-2.0,-4.0,time,60
2025-12-29 19:13:00+00:00,long,0.6490066225165563,25690.25,True,50.0,100.0,tp,35
2025-12-29 19:43:00+00:00,short,0.7687861271676301,25734.75,True,-25.0,-50.0,sl,9
2025-12-29 20:10:00+00:00,short,0.7628205128205129,25751.75,True,50.0,100.0,tp,50
2025-12-30 14:44:00+00:00,long,0.6831999999999999,25691.0,True,50.0,100.0,tp,6
2025-12-30 15:09:00+00:00,short,0.6027777777777777,25731.5,True,50.0,100.0,tp,34
2025-12-30 15:44:00+00:00,long,0.6405228758169935,25683.5,True,50.0,100.0,tp,8
2025-12-30 16:17:00+00:00,short,0.6859688195991092,25763.5,True,-25.0,-50.0,sl,4
2025-12-30 16:54:00+00:00,long,0.6792452830188679,25724.0,False,3.5,7.0,time,60
2025-12-30 17:01:00+00:00,long,0.6136986301369862,25715.0,False,1.75,3.5,time,60
2025-12-30 18:17:00+00:00,short,0.629757785467128,25731.75,False,-3.0,-6.0,time,60
2025-12-30 18:24:00+00:00,long,0.7127272727272728,25730.25,False,8.75,17.5,time,60
2025-12-30 18:27:00+00:00,short,0.7671232876712328,25737.75,False,-0.0,-0.0,time,60
2025-12-30 18:42:00+00:00,long,0.6709265175718849,25722.25,False,6.75,13.5,time,60
2025-12-30 19:06:00+00:00,long,0.7608695652173912,25719.0,False,-9.0,-18.0,time,60
2025-12-30 19:23:00+00:00,short,0.6666666666666666,25739.5,True,50.0,100.0,tp,48
2025-12-30 19:28:00+00:00,long,0.7232472324723247,25736.0,True,-25.0,-50.0,sl,24
2025-12-30 19:31:00+00:00,short,0.6339622641509435,25738.0,True,50.0,100.0,tp,40
2025-12-30 19:44:00+00:00,short,0.7250996015936255,25729.25,False,20.0,40.0,time,60
2025-12-30 19:46:00+00:00,long,0.7716535433070867,25724.5,True,-25.0,-50.0,sl,20
2025-12-30 20:26:00+00:00,short,0.7619047619047619,25714.0,True,50.0,100.0,tp,34
2025-12-30 20:51:00+00:00,long,0.7915194346289752,25698.5,True,-25.0,-50.0,sl,8
2025-12-31 15:24:00+00:00,short,0.622991347342398,25589.75,False,11.5,23.0,time,60
2025-12-31 15:41:00+00:00,long,0.6539792387543253,25580.25,True,-25.0,-50.0,sl,14
2025-12-31 15:49:00+00:00,long,0.674373795761079,25581.75,True,-25.0,-50.0,sl,6
2025-12-31 16:02:00+00:00,short,0.7724137931034483,25560.5,True,-25.0,-50.0,sl,24
2025-12-31 17:02:00+00:00,long,0.7650273224043715,25604.0,True,-25.0,-50.0,sl,5
2025-12-31 17:28:00+00:00,short,0.7522388059701492,25588.0,False,-13.0,-26.0,time,60
2025-12-31 18:49:00+00:00,short,0.75,25622.75,True,50.0,100.0,tp,43
2025-12-31 19:12:00+00:00,long,0.6363636363636364,25621.25,True,-25.0,-50.0,sl,8
2025-12-31 19:48:00+00:00,short,0.6796116504854368,25548.25,True,50.0,100.0,tp,20
2025-12-31 20:03:00+00:00,long,0.7186858316221766,25511.75,True,-25.0,-50.0,sl,7
2025-12-31 20:06:00+00:00,short,0.6216216216216216,25519.75,True,50.0,100.0,tp,44
2025-12-31 20:18:00+00:00,short,0.6352087114337569,25506.75,True,50.0,100.0,tp,41
2025-12-31 20:26:00+00:00,short,0.6511627906976745,25488.0,True,-25.0,-50.0,sl,11
2026-01-02 14:30:00+00:00,long,0.6845168800931316,25686.75,True,-25.0,-50.0,sl,2
2026-01-02 15:56:00+00:00,short,0.7250996015936255,25474.75,True,50.0,100.0,tp,1
2026-01-02 16:05:00+00:00,short,0.7673469387755102,25351.25,True,50.0,100.0,tp,7
2026-01-02 16:55:00+00:00,long,0.697508896797153,25317.25,True,50.0,100.0,tp,17
2026-01-02 17:53:00+00:00,short,0.6737089201877935,25331.5,True,-25.0,-50.0,sl,28
2026-01-02 18:05:00+00:00,short,0.7439613526570048,25342.25,True,50.0,100.0,tp,44
2026-01-02 18:23:00+00:00,short,0.6601941747572816,25354.5,True,50.0,100.0,tp,26
2026-01-02 18:51:00+00:00,long,0.7887323943661972,25277.25,True,50.0,100.0,tp,14
2026-01-02 19:26:00+00:00,short,0.6339622641509434,25411.25,True,-25.0,-50.0,sl,8
2026-01-02 20:05:00+00:00,short,0.7684069611780455,25410.25,True,-25.0,-50.0,sl,14
2026-01-05 14:42:00+00:00,long,0.777238029146426,25578.5,True,50.0,100.0,tp,3
2026-01-05 15:26:00+00:00,long,0.7972027972027972,25647.25,False,41.25,82.5,time,60
2026-01-05 15:54:00+00:00,short,0.6542056074766355,25661.0,True,-25.0,-50.0,sl,14
2026-01-05 16:16:00+00:00,long,0.7560975609756098,25676.25,True,-25.0,-50.0,sl,52
2026-01-05 16:51:00+00:00,short,0.6187845303867403,25701.75,True,50.0,100.0,tp,16
2026-01-05 17:20:00+00:00,short,0.6312399355877617,25647.75,True,50.0,100.0,tp,48
2026-01-05 17:33:00+00:00,long,0.7272727272727273,25615.75,True,-25.0,-50.0,sl,35
2026-01-05 17:47:00+00:00,long,0.736842105263158,25617.25,True,-25.0,-50.0,sl,21
2026-01-05 18:51:00+00:00,long,0.7327823691460056,25612.25,True,-25.0,-50.0,sl,37
2026-01-05 19:04:00+00:00,short,0.6012269938650306,25614.0,True,50.0,100.0,tp,35
2026-01-05 19:17:00+00:00,long,0.726775956284153,25600.75,True,-25.0,-50.0,sl,20
2026-01-05 20:26:00+00:00,short,0.7567567567567568,25598.5,True,-25.0,-50.0,sl,34
2026-01-05 20:28:00+00:00,long,0.6412213740458015,25597.75,True,-25.0,-50.0,sl,26
2026-01-05 20:32:00+00:00,short,0.6416666666666667,25602.0,True,-25.0,-50.0,sl,28
2026-01-06 14:43:00+00:00,long,0.7560830860534125,25630.75,True,50.0,100.0,tp,2
2026-01-06 15:02:00+00:00,short,0.7550274223034735,25758.0,True,50.0,100.0,tp,50
2026-01-06 15:51:00+00:00,short,0.6282051282051282,25726.0,True,50.0,100.0,tp,5
2026-01-06 16:08:00+00:00,long,0.6153846153846154,25648.25,True,50.0,100.0,tp,16
2026-01-06 16:44:00+00:00,long,0.6973180076628352,25663.75,True,50.0,100.0,tp,23
2026-01-06 17:09:00+00:00,short,0.7311827956989247,25707.0,True,-25.0,-50.0,sl,13
2026-01-06 17:18:00+00:00,short,0.6427145708582834,25714.25,True,-25.0,-50.0,sl,6
2026-01-06 17:20:00+00:00,long,0.7543103448275862,25712.75,True,50.0,100.0,tp,15
2026-01-06 18:00:00+00:00,short,0.7169811320754716,25759.75,True,-25.0,-50.0,sl,45
2026-01-06 18:11:00+00:00,short,0.620253164556962,25756.25,True,-25.0,-50.0,sl,33
2026-01-06 19:23:00+00:00,short,0.7716535433070867,25811.0,False,-2.0,-4.0,time,60
2026-01-06 19:26:00+00:00,long,0.6920152091254753,25808.75,False,6.25,12.5,time,60
2026-01-06 19:31:00+00:00,long,0.7871485943775101,25810.0,False,3.0,6.0,time,60
2026-01-06 19:58:00+00:00,long,0.6116504854368933,25808.25,False,26.0,52.0,time,60
2026-01-06 20:53:00+00:00,long,0.7390029325513197,25825.25,True,-25.0,-50.0,sl,7
2026-01-07 14:32:00+00:00,long,0.7732558139534883,25779.5,True,50.0,100.0,tp,3
